"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30500","219.9","245.15","106","186.6","213","186.6","434554","2665122.05","14342.65","379620","24040","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30600","145.25","225","81.5","147.05","162.95","147.05","366687","2253622.15","9497.71","334320","109320","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30700","148.4","157.3","61.65","114.8","130.2","114.8","420137","2588224.16","8582.98","363180","7000","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30800","114.65","130","46.65","88.45","100.65","88.45","316994","1957680.41","4997.37","358720","-37040","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30900","79.85","98.45","34.45","66.25","73.35","66.25","216926","1343190.88","2588.2","231300","-10480","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31000","74.75","75.65","25.65","48.7","53.1","48.7","323883","2010988.59","2913.99","599980","-40580","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31100","59.85","64.2","18.55","35","38","35","142815","889245.89","936.59","118920","300","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31200","43.4","47.9","13.2","24.1","25.5","24.1","160124","999922.26","748.5","326260","17260","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31300","25","35.7","10.55","17.3","17.8","17.3","122273","765860.24","431.26","154900","-16060","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31400","20.2","34.9","8","12.25","12.55","12.25","70888","445362.65","186.01","125600","3360","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31500","18.85","19","6.55","9.5","9.25","9.5","129917","818743.61","266.51","384540","3960","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31600","10.55","11.9","5.15","7.1","6.55","7.1","41749","263920.81","67.13","90060","-14280","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31700","7.05","9","3.75","5.35","4.8","5.35","25351","160756.48","31.14","43560","-13180","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31800","6.95","9","3","4.3","3.6","4.3","18331","116603.27","18.11","45460","-11540","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","31900","5","7.45","2.55","3.4","3.25","3.4","11721","74789.04","9.06","20560","-7320","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","32000","6","6","2.1","2.75","2.25","2.75","28610","183122.12","18.12","215760","-1900","30354.25"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31400","16","16","1.75","2.3","1.95","2.3","79328","498267.02","87.18","68340","-57260","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31500","9.35","9.5","1.55","1.95","1.7","1.95","89076","561250.21","71.41","315600","-68940","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31600","5","7.05","1","1.55","1","1.55","26967","170448.11","16.67","50400","-39660","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31700","6.3","6.3","1.05","1.4","1.25","1.4","12120","76846.39","5.59","30180","-13380","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31800","3.15","3.7","0.8","1.25","1.05","1.25","7344","46710.7","2.86","21920","-23540","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","31900","3.4","3.4","0.8","1.2","0.8","1.2","4956","31620.99","1.71","19540","-1020","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","32000","2","2.25","0.75","0.85","0.8","0.85","17342","110993.63","4.83","182520","-33240","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25000","0","0","0","1998.7","0","5098.1","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25100","0","0","0","1999.25","0","4998.1","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25200","0","0","0","1914.3","0","4898.1","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25300","0","0","0","1830.8","0","4798.15","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25400","0","0","0","1748.75","0","4698.15","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25500","5035.4","5035.4","5035.4","5035.4","5035.4","5035.4","1","6.11","1.01","20","-20","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25600","0","0","0","1942.8","0","4498.2","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25700","0","0","0","2014.65","0","4398.2","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25800","0","0","0","1927.5","0","4298.25","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","25900","0","0","0","1841.6","0","4198.25","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26000","0","0","0","4384.15","4384.15","4098.3","0","0","0","400","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26100","0","0","0","1674.2","0","3998.3","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26200","0","0","0","1592.85","0","3898.3","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26300","0","0","0","1513.25","0","3798.35","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26400","0","0","0","1435.4","0","3698.35","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26500","0","0","0","3830","3830","3598.35","0","0","0","20","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26600","0","0","0","1286.45","0","3498.4","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26700","0","0","0","3229.95","3223.15","3398.4","0","0","0","100","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26800","0","0","0","1143.45","0","3298.45","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","26900","0","0","0","1075.85","0","3198.45","0","0","0","0","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27000","0","0","0","3264","3264","3098.45","0","0","0","180","0","30093.3"
"BANKNIFTY","03-Apr-2019","04-Apr-2019","CE","27100","0","0","0","3153","3153","2998.5","0","0","0","20","0","30093.3"
